Actors,Awards,Box_Office,DVD,Director,Genre,IMDB_ID,IMDB_Rating,IMDB_votes,Language,MetaCritic,Movie,Plot,Production,Rated,Released,Rotten Tomatoes,Runtime,Type,Website,Writers,Year
"Omkar Das Manikpuri, Rajeev Verma, Dev Gohar, Satya Khare",N/A,N/A,N/A,Varun Middha,Sci-Fi,tt3498078,4.5,23,Hindi,N/A,Ebn-e-Batuta,"One Day Aliens Landed on Punjab the land of Fun , Masti and Innocence .the villagers are very superstitious They Make Them GOD.",N/A,N/A,14 Apr 2014,,125 min,movie,N/A,"Abhishek Bhola (dialogue), Varun Middha (dialogue), Varun Middha (screenplay), Varun Middha (story)",2014
"Rahul Bagga, Geetika Tyagi, Reema Worah, Rajesh Sharma",N/A,N/A,N/A,Chittaranjan Tripathy,Comedy,tt3580552,3.8,6,Hindi,N/A,Tera Mera Tedha Medha,"Tera Mera Tedha Medha (TMTM) is a quirky-topsy-turvy romantic comedy influenced by Planetary Disposition. It is a love story of two young struggling painters Rajan and Kamini, intertwined ...",N/A,N/A,11 Sep 2015,,107 min,movie,N/A,"Chittaranjan Tripathy, Chittaranjan Tripathy (story), Chittaranjan Tripathy (screenplay), Chittaranjan Tripathy (dialogue), Manoj Santoshi (additional dialogue)",2015
"Jatin Khurana, Noopur Patwardhan, Akansha, Sahil Vaid",N/A,N/A,N/A,Jain Rakesh,Romance,tt1893409,5.7,7,Hindi,N/A,Ye Stupid Pyar,"Abhishek meets Neha while on vacation in Mumbai. Within two weeks, they get married. When they arrive at their new home in Singapore, she disappears.",N/A,N/A,09 Dec 2011,,N/A,movie,N/A,Rakesh Jain,2011
"Bhavna Mali, Eknath Kamble, Pawan, Akshay",N/A,N/A,N/A,Raja Krishna,Drama,tt5087804,7.5,8,"Hindi, English",N/A,Flying Colors,"A 15 year old mute village girl runs away from home due to problems, lands in Mumbai city. Initially she struggles to cope up with the big city, but fights her way forward to survive and achieve freedom overcoming obstacles.",N/A,N/A,05 May 2016,,84 min,movie,N/A,Raja Krishna,2016
,,,,,,tt7314994,,,,,,,,,,,,,,,
"Arti Rautela, Amit Purohit, Janardhan Mishra, Mahananda Gandhi",1 nomination.,N/A,N/A,Ashtar Sayed,Drama,tt2004172,6.9,20,Hindi,N/A,Bijuka,"Inspired by true events. Scarecrow, tells the true story of a young woman who is attempting to escape from an abusive arranged marriage. After she is forced to stand trial for her efforts ...",Indie Crush,NOT RATED,N/A,,74 min,movie,N/A,Mahendra Purohit,2012
,,,,,,tt8302394,,,,,,,,,,,,,,,
N/A,N/A,N/A,N/A,Shashank Saini,"Adventure, Comedy",tt5286134,N/A,N/A,Hindi,N/A,BTC,"Delhi is constantly spreading through the urbanization of villages and the surrounding forests, shopping centers are replacing agricultural fields, and the life the local community is familiar with is disappearing.",N/A,N/A,N/A,,41 min,movie,N/A,N/A,2015
"Dinesh Jethani, Rahil Mansoori, Paramveer Singh",N/A,N/A,N/A,Ashu Bharti,Crime,tt6033018,N/A,N/A,Hindi,N/A,Azaab,A story of three friends who caught in a situation which leads them to kidnap a kid.,N/A,N/A,10 Aug 2016,,75 min,movie,N/A,Ashu Bharti,2016
"Rupak Ginn, Ravi Khanvilkar, Stephen McHattie, Vipin Sharma",N/A,N/A,N/A,Sami Khan,Drama,tt2613458,8.9,51,"English, Hindi",N/A,Khoya,"After the death of his adopted mother, a Canadian man travels to rural India desperately searching for the birth family he's never known and seeking to unravel the mystery surrounding his adoption.",N/A,N/A,10 Jun 2016,,82 min,movie,N/A,Sami Khan,2015
,,,,,,tt8292768,,,,,,,,,,,,,,,
N/A,N/A,N/A,N/A,Prabhkirat Singh,Fantasy,tt4977230,N/A,N/A,"English, Hindi",N/A,The Magic Circle,This is the story of two brothers who got separated from birth due to an accident. One became evil and wants to be the dark lord who controls the whole universe while other became hacker ...,N/A,N/A,15 Aug 2016,,70 min,movie,N/A,Prabhkirat Singh,2016
"Yashit Duggal, Siddant Gupta, Pritma Manohar, Zubin Mehta",N/A,N/A,N/A,Mohinder Pratap Singh,Drama,tt5116464,N/A,N/A,Hindi,N/A,Ek tha Bhujang,"'Ek tha Bhujang' is a story of a 10 years old boy wanting to play the role of Lord Krishna... the hindu GOD, in the school drama. There's only one thing that stops him from getting this ...",N/A,N/A,31 Jul 2015,,73 min,movie,N/A,Mohinder Pratap Singh,2015
"Rakesh Bedi, Nitin Gurbani, Rajit Kapoor, Raju Kher",N/A,N/A,N/A,Kawal Sharma,Drama,tt2224282,N/A,N/A,Hindi,N/A,Delhi Eye,N/A,N/A,N/A,01 Jul 2012,,N/A,movie,N/A,Kawal Sharma,2012
"Nitin Goel, Gagan Singh Sethi",1 nomination.,N/A,N/A,Amit Dutta,Sci-Fi,tt2206094,7.0,19,Hindi,N/A,Sonchidi,"Two travelers who are in search of a flying-craft, which they believe could possibly take them to the ultimate escape from the cycle of births. On their way they record their memories, dreams and fears in a sound-recorder and a notebook.",N/A,N/A,01 Nov 2011,,55 min,movie,N/A,Amit Dutta,2011
"Augustine, Fathima Babu, Byon, Disney James",N/A,N/A,N/A,Biju Bhaskar Nair,"Action, Crime, Thriller",tt4125324,4.4,7,"Malayalam, Hindi",N/A,@Andheri,"A Malayalam Action Thriller delving deep into the dark underbelly of Mumbai, Pappan and Appu are two brothers who lead their life doing odd jobs. By quirk of fate Appu becomes a cold ...",N/A,N/A,14 Feb 2014,,116 min,movie,N/A,"Biju Bhaskar Nair (screenplay), Biju Bhaskar Nair (story), Renji Verghese (hindi dialogue)",2014
"Karan Sharma, David Ropmay",N/A,N/A,N/A,Shivajee Chandrabhushan,"Drama, Sport",tt2261925,7.2,11,"Hindi, Ladakhi, English, Russian",N/A,One More...,"The story of a little known ice hockey team from Ladakh, India which struggles against all odds to keep the game alive in India. They get a lucky break to represent India at a tournament in...",N/A,N/A,N/A,,90 min,movie,N/A,"Triparna Banerjee (screenplay), Triparna Banerjee, Shivajee Chandrabhushan",2012
,,,,,,tt6493322,,,,,,,,,,,,,,,
"Tobias Schmutzler, Frederic Heidorn, Shanti Chakraborty, Ajay Kumar",N/A,N/A,N/A,"Kevin Schmutzler, Tobias Schmutzler","Adventure, Drama",tt2807440,5.6,5,"German, English, Hindi",N/A,Away,"It is the story of a naive German, who wants to dig a well in India. It is an adventure film and a documentary about the adventure 'film' all in one. AWAY tells two parallel stories in two different ways.",N/A,N/A,22 Mar 2013,,87 min,movie,N/A,"Kevin Schmutzler, Tobias Schmutzler",2013
"Prakash Deshmukh, Geetika Shyam, Virendra Kumar Nathenial",N/A,N/A,N/A,Sudhanshu Sharma,Drama,tt5896666,N/A,N/A,Hindi,N/A,Kalichaat,"In the Malwa-Nimar region of Western Madhya Pradesh (An Indian State), 'Kalichaat' is the name for a kind of exceptionally hard rock. Encountering it while digging for water is considered ...",N/A,N/A,N/A,,70 min,movie,N/A,N/A,2016
,,,,,,tt6728472,,,,,,,,,,,,,,,
"Daya Shankar Pandey, Ashutosh Rana, Arti Rautela",N/A,N/A,N/A,Suman Maitra,"Drama, Musical",tt3226102,N/A,N/A,"English, Hindi",N/A,Mutthi Bhar Sapne,A musical film set in the heartlands of modern India. It traces the journey of a 10 year old blind boy 'Kesu' as he and his family work towards regaining his eyesight. Positive and ...,N/A,N/A,N/A,,N/A,movie,N/A,Suman Maitra,2013
"Tarun Dhakad, Tushar Barmaiya, Aditya Tiwari, Sanjeev Kumar",N/A,N/A,N/A,Srivinay Salian,"Short, Drama",tt6030678,N/A,N/A,Hindi,N/A,Bina Chehre Ka Doctor,"A well educated renowned Doctor is on a self-exile paying for the unpardonable sin he had committed years ago. The more he struggles to right the wrong, the more he is haunted by the Sins of his past.",N/A,N/A,N/A,,N/A,movie,N/A,Deepak Ramteke,2016
"Kashish Dutt, Manish Garg, Ankur Khanna, Nitin Patil",N/A,N/A,N/A,Sunil Prem Vyas,"Comedy, Family",tt1874505,N/A,N/A,Hindi,N/A,Galti Se Mistakke Ho Gayi,N/A,N/A,N/A,N/A,,102 min,movie,N/A,Sunil Prem Vyas,2011
,,,,,,tt7503806,,,,,,,,,,,,,,,
,,,,,,tt7649558,,,,,,,,,,,,,,,
"Kajal Solanki, Raushan Jha, Kasim Khan, Abhigna Mehta",N/A,N/A,N/A,N/A,Thriller,tt5247556,N/A,N/A,Hindi,N/A,Love Alive,N/A,N/A,N/A,N/A,,90 min,movie,N/A,"Raushan Jha (story), Satyendra Pandey (screen play and dialogue)",2016
"Nagesh Bhonsle, Ehsan Khan, Kanishka Soni, Pankaj Titoria",N/A,N/A,N/A,Ravi Basera,Action,tt6890592,N/A,N/A,Hindi,N/A,Bandit Queen-2,N/A,N/A,N/A,31 Dec 2013,,N/A,movie,N/A,"Pramod Sharma (Story, Screenplay and dialogue Writer)",2013
"Sanjay Bhatia, Sushil Bhosale, Parijaat Chakraborty, Neha Kapoor",N/A,N/A,N/A,Sudeep Ranjan Sarkar,"Drama, Family",tt4446256,8.5,6,"English, Hindi",N/A,Umformung: The Transformation,"Two parallel stories of intense dimensions, The journey within of a Buddhist Monk and that of a Female Builder. and their transformation. Buddhist monk's search for truth, that takes him ...",N/A,N/A,01 Sep 2014,,126 min,movie,N/A,"Sudeep Ranjan Sarkar, Sudeep Ranjan Sarkar (story), Sudeep Ranjan Sarkar",2014
"Dilshad Patel, Vasundhara Das, Raj Vasudeva, Sunil Prem Vyas",N/A,N/A,N/A,Pankaj Prakash,Drama,tt0479807,6.5,6,Hindi,N/A,Abhishapt,"Based on a true story, 'Abhishapt' is shot entirely on location in Agra and Fathepur Sikri. The film is based in rural India.A newly wed, stone cutter ""Manya"",falls prey to the whims of the...",N/A,N/A,N/A,,N/A,movie,N/A,Manju Sinha,2011
"Shivangi Joshi, Kanishk Tomar, Rahul Kumar, Mayank Nautiyal",N/A,N/A,N/A,Pramod Pathak,Drama,tt6219544,N/A,N/A,Hindi,N/A,Pinti Ka Sabun,"A sensitive story of a boy, a bar of soap and complicated equations.",N/A,N/A,N/A,,85 min,movie,N/A,Sanjay Khati,2016
,,,,,,tt7827044,,,,,,,,,,,,,,,
"Siddhart Jichkar, Leonard Naidu, Stanzin",N/A,N/A,N/A,Piyush Pande,Adventure,tt5000220,N/A,N/A,Hindi,N/A,Mike: The Journey,Siddhart finds his true calling during a mystical road trip to magical land of pristine beauty - the Leh-Ladkh on his bike.,N/A,N/A,30 Oct 2015,,N/A,movie,N/A,Piyush Pande,2015
"Yash Acharya, Navina Bole, Hetvi Charla, Pankaj Kalra",N/A,N/A,N/A,Ashish Bhavsar,Comedy,tt2585654,4.0,7,Hindi,N/A,Mere Genie Uncle,Mere Genie Uncle is a 3D Movie for the Entire Family.,N/A,N/A,11 Sep 2015,,N/A,movie,N/A,Ashish Bhavsar,2015
"Pakkhi Hegde, Mushtaq Khan, Himani Shivpuri, Sanjay Batra",N/A,N/A,N/A,Mayank Prakash Srivastava,Drama,tt3701448,N/A,N/A,Hindi,N/A,Kala Sach: The Black Truth,"The Black Truth is based on a true story. The film highlights the cruelty and inhumane treatment to women in the name of Witch Hunting. This is an old age ritual, which is now used for ...",N/A,N/A,N/A,,120 min,movie,N/A,"Tanveer Durrani (screenplay), Mayank Prakash Srivastava (original story), Mayank Prakash Srivastava (story), Durrani Tanveer (script writer)",2014
"Bharat Chawla, Nemi Chandra Jha, Moumita Nandi",N/A,N/A,N/A,Vishal Mourya,Drama,tt7025784,N/A,N/A,Hindi,N/A,B for Bundelkhand,"A father and son relationship drama taking place in worst land for farming, Bundelkhand, India. Bundelkhand situations aggravate the conflicts and it only gets worse in time.",N/A,N/A,N/A,,117 min,movie,N/A,"Prasad Lenka Debi, Vishal Mourya, Mourya Vishal",2017
"Kiren Jogi, Priyanka Kothari, Nakul Vaid",N/A,N/A,10 Sep 2002,Kishore Bhargav,Thriller,tt2202579,3.8,8,Hindi,N/A,Stalker,N/A,N/A,N/A,01 Apr 2012,,N/A,movie,N/A,Rohit G. Banawlikar,2012
"Arjun, Bianca Desai, Rajneesh Duggal, Tinnu Verma",N/A,N/A,N/A,Tinnu Verma,Thriller,tt4089580,N/A,N/A,Hindi,N/A,This Weekend,Dr Sanjay (Arjun) goes on a picnic with his wife Dr Shivani (Bianca Desai) and daughter Anjali (Dhanya). They lose their way and get struck in the forest. They are joined by two lover ...,N/A,N/A,17 Feb 2012,,N/A,movie,N/A,Tinnu Verma,2012
Ankur Singh,N/A,N/A,N/A,Rahul Dahiya,"Crime, Drama, Mystery",tt3542186,N/A,N/A,Hindi,N/A,G: A Dark Tale of Desires,"Three women and the collision of their ""G"" (Desire-choice-the sexual instinct) with outdated yet very widely prevalent, violent feudal notions of relationships, sexuality and freedom of choice.",N/A,N/A,30 Mar 2017,,120 min,movie,N/A,Rahul Dahiya,2017
N/A,N/A,N/A,N/A,N/A,"Action, Drama",tt7246746,N/A,N/A,Hindi,N/A,Bhaiyyajaan,"After his film gets leaked online by a rival, Vikas Kumar aka Guna aka Bhaiyyajaan vows to destroy him and to never let him destroy any other person's film.",N/A,N/A,30 Oct 2016,,57 min,movie,N/A,N/A,2016
"Tanvir Ahmed, Ayaz Amir, Suzanne Bernert, Akhil Mishra",N/A,N/A,N/A,Rajesh Ganguly,Thriller,tt2073596,N/A,N/A,Hindi,N/A,Kram,N/A,N/A,N/A,N/A,,N/A,movie,N/A,Rajesh Ganguly,2012
"Anup Jain, Sandeep Vyas",N/A,N/A,N/A,Haris Pal,Drama,tt6273184,N/A,N/A,Hindi,N/A,Atyachar Lekin Kab Tak,N/A,N/A,N/A,13 Jan 2013,,N/A,movie,N/A,N/A,2013
"Mona Chaudhary, Satish Chikhle, Abdul Gaffar Khan, Idris Khatry",N/A,N/A,N/A,Nirbhay Chaudhary,Action,tt4961868,N/A,N/A,Hindi,N/A,Angoori Bani Angaara,"Angoori Bani Angara is a female oriented Hindi Feature film based on Tribal backdrop, The film features basic social problems faced by women in India and her Struggle for Justice.",N/A,N/A,13 Mar 2015,,142 min,movie,N/A,"Nirbhay Chaudhary, Gulrez Hussain",2015
"Sabreen Baker, Swetanshu Bora, Mukesh Ghatiya, Nidhi Pant",N/A,N/A,N/A,Aamreeta Gautam,Crime,tt3459430,6.0,35,Hindi,N/A,Supari - The Quest Begins Now,In a party full of people a gate crasher was murdered. No one saw who did it .Are they all lying to cover up something big? For DSP Nirmal Pandey the quest begins NOW.,N/A,N/A,12 Jan 2014,,90 min,movie,N/A,"Aamreeta Gautam, Kiran Midigeshi",2014
"Akruti Agrawal, Arman Tahil, Milan Vaidya",N/A,N/A,N/A,Dinesh Lamba,Action,tt4766960,N/A,N/A,Hindi,N/A,Lion of Gujarat,N/A,N/A,N/A,26 Jun 2015,,N/A,movie,N/A,N/A,2015
"Bijju, Ghananand, Balraj Negi, Mir Ranjan Negi",N/A,N/A,N/A,Naresh Khanna,Drama,tt4670548,N/A,N/A,N/A,N/A,Subero Ghaam,N/A,N/A,N/A,26 Dec 2014,,N/A,movie,N/A,Urmi Negi,2014
N/A,N/A,N/A,N/A,"Anuj Gulati, Vijayeta Kumar, Hardik Mehta, Vivek Soni","Comedy, Drama",tt6272856,N/A,N/A,"Hindi, English",N/A,Chaar Cutting,"Four stories that will make you laugh, make you cry and leave you thinking. Handpicked films that capture a wide array of human emotion and genres including comedy, satire, romance and thriller.",N/A,N/A,29 May 2015,,76 min,movie,N/A,N/A,2015
Kiran Kaur,N/A,N/A,N/A,Amit r Agarwal,Comedy,tt4458338,N/A,N/A,Hindi,N/A,69 Opposites Attract,N/A,N/A,N/A,21 Jun 2011,,96 min,movie,N/A,Amit r Agarwal,2011
"Rajeev Agnihotri, Manisha Chauhan, Nidhi Gupta, Shikha",N/A,N/A,N/A,Sridhar Naidu,"Comedy, Thriller",tt4616258,N/A,N/A,Hindi,N/A,Dead Morning,N/A,N/A,N/A,11 Sep 2015,,135 min,movie,N/A,"Sameena Kausar (concept), Sridhar Naidu",2015
,,,,,,tt6444570,,,,,,,,,,,,,,,
,,,,,,tt8208034,,,,,,,,,,,,,,,
"Arun Bakshi, Vijay Bhatia, Krutika Gaikwad, Anju Mahendru",N/A,N/A,N/A,Munnawar Bhagat,Drama,tt4331804,N/A,N/A,Hindi,N/A,Laakhon Hain Yahan Dilwaley,"A sweet love story with bollywood-style twists. Laakhon Hain Yahan Dilwaley revolves around the lead ""Swara"" (Krutika Gaekwad) a middle class ,working girl ; and how she finds solace in ...",N/A,N/A,01 Apr 2015,,N/A,movie,N/A,Munnawar Bhagat,2015
"Darryll Alvey, Pranith Andole, Chris Atkinson, Bill Collins",N/A,N/A,N/A,"Roger Slagle, Devi Singh Rajput","Action, Adventure, Crime",tt6638530,N/A,N/A,"English, Hindi",N/A,Divia,When Diva and her baby are tricked into leaving their Rajasthani village to come to America; they are exploited by international crime and trafficking cartels.,N/A,N/A,01 Oct 2016,,54 min,movie,N/A,Roger Slagle,2016
Prashast Singh,N/A,N/A,19 Aug 2017,Prashast Singh,"Action, Thriller",tt7122054,N/A,N/A,Hindi,N/A,Broken Point,"A violent man's wish to earn peace prize throws him into a haywire situation where he must choose between violence and death, especially after he has pledged not to fight.",N/A,NOT RATED,19 Aug 2017,,30 min,movie,N/A,Prashast Singh,2017
"Himani Attri, Mansoob Haider, Hema Singh, Bhagwan Tiwari",N/A,N/A,N/A,Prashant Singh Rathore,Family,tt2645934,N/A,N/A,Hindi,N/A,Run Bhoomi Champs Don't Cry,N/A,N/A,N/A,12 Nov 2015,,107 min,movie,N/A,"Ajay Garg (lyrics), Mansoob Haider (story), Prashant Singh Rathore (screenplay)",2015
"Atif Rashid, Saurabh Kumar, Anamika Raj, Priyanka Kumari",N/A,N/A,N/A,Moosa Saleem,"Crime, Drama, Thriller",tt3908834,7.5,38,Hindi,N/A,Long Dark Road,"The fate of 4 kids will change forever, in a way they would have never imagined. A chance meeting of strangers trying to forget the past, little do they know, it would come back and haunt ...",N/A,N/A,14 Jul 2014,,68 min,movie,N/A,"Moosa Saleem (screenplay), Deepak Kumar, Hardik Kapadia",2014
"Chandrashekhar, Asmita Sharma",N/A,N/A,N/A,Pratik Sharma,Family,tt6052806,N/A,N/A,Hindi,N/A,Gutrun Gutargun,THIS STORY RELATES TO SUCH A VILLAGE WHERE THE HOUSES HAVE NO FACILITY OF TOILETS AND THERE ARE TWO DIFFERENT LAWS FOR MEN AND WOMEN RELATING TO FIXATION OF TIME TO GO TO VILLAGE TOILET. IN...,N/A,N/A,02 Sep 2016,,112 min,movie,N/A,"Asmita Sharma, Pratik Sharma",2016
"Vishant Ahluwalia, Pawan Bhandari, Master Ritesh Bhanushali, Shruti Bhattacharya",N/A,N/A,N/A,Ziaullah Khan,Comedy,tt2450994,N/A,N/A,Hindi,N/A,Pakauu,N/A,N/A,N/A,N/A,,120 min,movie,N/A,"Satyajit Krushna Mahanti, Bhupendra Singh Megh (dialogue writer)",2012
"Sulagna Chatterjee, Abhijeet Choudary, Dhanashree Heblikar, Ayub Khan",N/A,N/A,N/A,Abhijeet Choudhary,Comedy,tt2605288,N/A,N/A,Hindi,N/A,Pune tc,PUNE tc is a Hindi romantic comedy film directed by Abhijeet Choudhary,N/A,N/A,24 Feb 2012,,N/A,movie,N/A,Shaik Riyaz,2012
"Gaurav Bajaj, Siddharth, Manoj Vidwai",N/A,N/A,N/A,Honey Romey,Drama,tt4384018,N/A,N/A,Hindi,N/A,Confused @16,N/A,N/A,N/A,24 Apr 2015,,115 min,movie,N/A,Honey Romey,2015
,,,,,,tt7687372,,,,,,,,,,,,,,,
"Jagbir, Mahimaa, Surajkshah",N/A,N/A,N/A,Kumar Santosh Gupta,Drama,tt3728220,N/A,N/A,Hindi,N/A,Kaand Black Scandal,Kaand is the story of brothers who return to their village and find themselves pulled into a feudal intrigue.[3] Beera is a sports coach in the college in which his younger brother Rajveer ...,N/A,N/A,15 Nov 2013,,N/A,movie,N/A,Kumar Santosh Gupta,2013
"William Cully Allen, Myles Belove, Alanna Blair, Kevin Borella",N/A,N/A,N/A,Daniel Kremer,"Comedy, Drama",tt1730767,8.0,13,"English, Hindi",N/A,The Idiotmaker's Gravity Tour,"Max Plugin is a jaded but flamboyant relic of the 1960s. In his teens, Max ran away to California, where he met Teschlock, a charismatic ascetic and guru renowned among a small group of ...",N/A,N/A,18 Aug 2011,,106 min,movie,N/A,"William Cully Allen (screenplay), Daniel Kremer (screenplay)",2011
"Vipul Chanda, Sushant Sudhakaran",N/A,N/A,N/A,Sushant Sudhakaran,Action,tt2327361,N/A,N/A,Hindi,N/A,Kay Sera Sera,N/A,N/A,N/A,N/A,,60 min,movie,N/A,Sushant Sudhakarn,2012
N/A,N/A,N/A,N/A,Kamal Bhatia,Drama,tt4772158,N/A,N/A,Hindi,N/A,Utho Aur Laro,The Movie is shown In Past present future events happening at the same time and is shot in Mockumentary style.,N/A,N/A,19 May 2015,,104 min,movie,N/A,Kamal Bhatia,2015
"Ananth, Attu, Aniket Dhamale, Dinesh",N/A,N/A,N/A,Surendran Kaliyaperumal,Thriller,tt7219476,N/A,N/A,Hindi,N/A,Gahan,N/A,N/A,N/A,20 Oct 2017,,112 min,movie,N/A,"Surendran Kaliyaperumal, Ramesh Urmilanshu",2017
"Neha Malhotra, Major Sriram",N/A,N/A,N/A,Sanjeev Sharma Ronkel,Drama,tt5949094,N/A,N/A,Hindi,N/A,Anubhuti: Taking the Legacy Forward,Anubhuti - Taking the legacy forward is a film produced by AWWA Sapta Shakti Association of Indian Army and directed by Sanjeev Sharma. The 45 min movie features Real Army Officer's Wives and Army Officers as Actors.,N/A,N/A,23 Aug 2015,,45 min,movie,N/A,"Jyoti Bhardwaj (story & screenplay by), Arti Kumar (story & screenplay by), Sanjeev Sharma Ronkel (story & screenplay by), Vineeta Shahni (concept by)",2015
,,,,,,tt6458294,,,,,,,,,,,,,,,
"Bunty Bhatti, Harjit Bhullar, Sharan Chaudhary, Dhanveer",N/A,N/A,N/A,Inder Paul Singh,Comedy,tt2639970,N/A,N/A,"Panjabi, Hindi",N/A,O.G.J.,Meet has his hands full with a gharwaali (Preet) & an aadhi gharwaali (Nikki) to care for. He manages just fine under Bhalla's able guidance. All is well until Meet's mother suspects that Nikki & Meet share a secret.,N/A,N/A,01 Mar 2013,,N/A,movie,N/A,"Sandeep Dey (screenplay), Inder Paul Singh (story)",2013
"Chinmay Shrivastava, Sankalp Shrivastava, Upendra Kumar Shrivastava, Richard Trombly",N/A,N/A,N/A,Sankalp Shrivastava,"Action, Comedy, Drama",tt4024284,N/A,N/A,Hindi,N/A,Jai Singh Are Baap Re: Chapter 1,"Film is based on Engineering Students Life, suddenly mind game starts and as suspense about to revelled city of INDORE faces danger of Zero Gravity , To stop and controlled Mechanical ...",N/A,N/A,26 Sep 2014,,142 min,movie,N/A,Sankalp Shrivastava,2014
,,,,,,tt7317044,,,,,,,,,,,,,,,
"Adil Ahamad, Roman Ajaz, Casim Bilal, Zahur Qadir",N/A,N/A,N/A,Qazi Abrar,Thriller,tt3524536,5.9,7,Hindi,N/A,Akela the Alone,"A loner, whose parents died years ago, lives all alone doing petty jobs for survival. He meets Nadeem and Dawood and his whole life takes a turn to insanity.",N/A,N/A,04 Mar 2014,,58 min,movie,N/A,Abrar Qazi,2014
,,,,,,tt6950450,,,,,,,,,,,,,,,
"Shriswara, Vdyut Xaviier",N/A,N/A,N/A,Shine Krishna,Sport,tt1826581,N/A,N/A,Hindi,N/A,4pm on the Court,N/A,N/A,N/A,31 Dec 2011,,115 min,movie,N/A,Ajit Kuriakose Verghese,2011
"Shitiz Srivastava, Avinash Dhyani, Dipankar Bahalia, Hima Singh",N/A,N/A,N/A,Shitiz Srivastava,"Action, Comedy, Crime",tt2243308,N/A,N/A,"Hindi, English",N/A,Amphigori,"This movie is a motley collection of 12 short films varying from action, drama, comedy to romance and connected together with the help of a book and a conversation of two guys who are planning to make a movie.",N/A,N/A,10 Dec 2013,,N/A,movie,N/A,Shitiz Srivastava,2013
,,,,,,tt8146652,,,,,,,,,,,,,,,
"Sadhvi Bhatt, Zuber k Khan, Prasad Shikhare, Vikas Shrivastav",N/A,N/A,N/A,Mukesh Mishra,Drama,tt7128026,N/A,N/A,Hindi,N/A,The Dream Job-50$aRupee,N/A,N/A,N/A,21 Jul 2017,,138 min,movie,N/A,N/A,2017
